,userId,company,jobTitle,company2,jobTitle2,school,schoolDegree,schoolDegree2,skill1,skill2,skill3,skill4,skill5,skill6,jobLocation2,SchoolDegree,type_skills
3449,231395509.0,مجلس الضمان الصحي - council of health insurance,Health Information Specialist,SELAT,Medical Coding Training Program,rutgers university - newark,Master of Science - MSc، Biomedical Informatics,English,Data Analysis,Medical Terminology,Medical Coding,Research,Biostatistics,Statistics,"Riyadh, Saudi Arabia",Information Systems,Soft skills
3450,889871131.0,ai bigdata solutions,Senior Consultant,AI BigData Solutions Co,Data Architect & Bigdata Consultant,aleppo university,Master's degree، Communication Engineering,Bachelor's degree، Computer Engineering,Data Integration,Data warehousing,Data Governance,Data Analyst,Data Mining,Data Visualization,,Computer Engineering,Soft skills
3451,885589967.0,هيئة الزكاة والضريبة والجمارك,Data Analyst,هيئة الزكاة والضريبة والجمارك,Data Analyst,taibah university,Bachelor's degree، Computer Science,,Microsoft Office,Alteryx,SAS Visual Analytics,Adobe Photoshop,Data Analysis,SQL,,Computer Science,Soft skills
3452,533079338.0,"zakat, tax and customs authority",Data Analyst,"Zakat, Tax and Customs Authority",Risk Trainee,al qussaim university,Bachelor's degree، Information Technology,NANODEGREE، Data Analyst,Data Analysis,Microsoft Office,Microsoft Excel,Microsoft Word,SAS,Teamwork,,Information Technology,Soft skills
3453,445321499.0,alqahtani maritime,Jr. Data Analyst,Baker Hughes,Data Analyst,udacity,Introduction to Machine Learning with TensorFlow، Artificial Intelligence,Nanodegree ، Business Analyst,PHP,HTML,cust,ASP.NET MVC,Team Foundation Server (TFS),Microsoft Office,,Unkown,Unkown
3454,662177946.0,board of grievances ديوان المظالم,باحث احصاء,Riyad Bank,مساعد اخصائي مساندة,king saud university,بكالوريوس إحصاء، إحصاء,,تحليل البيانات,Microsoft Excel,إعداد التقارير والتحليل,Microsoft Office,الأبحاث,Microsoft Word,الرياض,Unkown,Soft skills
3455,380210686.0,king faisal specialist hospital & research centre (gen. org.),SCDP,National Guard Health Affairs,Clinical Laboratory Intern,general assembly,Data Analysis and Python,Master's degree، Health Informatics,Data Analysis,Tableau,Python (Programming Language),Informatics,Data Visualization,Data Mining,,Information Systems,Soft skills
3456,667922979.0,stc,Data Mining Professional,stc,Data Mining Supervisor ,university of michigan - stephen m. ross school of business,Leadership Program,Master's degree، Information Systems with a Concentration in Business Intelligence and Data Analysis,Project Management,Analytics,Digital Transformation,Business Analysis,Data Analysis,Data Management,,Information Systems,Unkown
3457,747238501.0,public investment fund (pif),Data Management Analyst,TAWAL- Telecommunications Towers Company,IT Assets Management,princess nourah bint abdulrahman university,Bachelor's degree، Computer Science,,Teamwork,Cooperative,C++,Java,SQL,HTML,,Computer Science,Unkown
3458,648888205.0,tatweer educational technologies ( tetco ),Data Analyst,Ministry of Education,Statistical Researcher,king saud university,Bachelor، Statistac,Business Analytics Expert Program,Data Analysis,Communication,Data Modeling,Microsoft Excel,Microsoft Power BI,R Programing,"Ryiadh, Saudi Arabia",Information Systems,Unkown
3459,731486803.0,solutions by stc,"Intern, People Strategy and Experience",,,king saud university,Bachelor's degree، Statistics,Intro to Machine Learning with Pytorch Nanodegree,Data Analysis,Data Visualisation,Statistical Data Analysis,Java,Microsoft Excel,R (Programming Language),,Information Systems,programming languages
3460,800086982.0,jiff technology,Trainee Application Developer ,General Assembly,JAVA Developer Immersive- Participateite at General  Assembly,al-imam muhammad ibn saud islamic university,Bachelor's degree، Information Technology,,HTML,حل المشاكل,CSS,Web Applications,Web Development,Responsive design,,Information Technology,Soft skills
3461,592016560.0,ejada,Software Engineer,Confidential,System Analyst,king saud university,Bachelor Degree،  Software Engineering,Data Analyst Nanodegree program,(Software Development Life Cycle (SDLC,Agile Methodologies,Teamwork,JavaScript,java,HTML,,Software Engineeringe,Unkown
3462,747023859.0,alfanar,SPECIALIST DATA ANALYST,General Commission for Audiovisual Media,Intern,king saud university,Bachelor's degree، Information Technology - Network and security,,Data Analysis,Team Workshops,Work Hardening,Network Security,Software Project Management,Web Development,,Information Technology,Unkown
3463,652641017.0,ministry of human resources and social development- vro,Data Analyst,Saudi Digital Academy,Trainee Data Scientist,king saud university,Bachelor's degree، Computer Sciences,,Data Science,Machine Learning,Artificial Intelligence (AI),Data Analysis,Data Mining,Data Visualization,,Computer Science,Unkown
3464,195770500.0,confidential,Business Intelligence Analyst,Homoola,Application Developer,the manchester metropolitan university,Bachelor's degree، Computer Science,The associate degree of college of technology، Computer Programming,Business Intelligence (BI),Data Analysis,Data Science,Machine Learning,Data Mining,Data Modeling,"Al-Riyadh Governorate, Saudi Arabia",Computer Science,Unkown
3465,682316751.0,master works,Business Intelligence Developer,The Consulting Co,Trainee consulting,imam muhammad bin saud islamic university,Bachelor's degree، Business administration - Management Information System,,Business Planning,Problem Solving,Strategic Planning,Project Management,Analytical thinking,Microsoft Office,,Information Systems,Soft skills
3466,309230010.0,hitachi energy,Master Data and License Administrator (MEA),ABB,Master Data Analyst,applied science university,Bachelor's Degree، Management Information Systems and Services,,Project Management,Team Leadership,Business Analysis,Project Planning,Program Management,Systems Analysis,,Management Information Systems,Unkown
3467,634137566.0,sdaia | سدايا,Data Architect,,,princess nourah bint abdulrahman university,Bachelor's degree، networking and telecommunication systems,,Linux,MySQL,Microsoft Office,C++,Teamwork,ns2,,Unkown,Unkown
3468,636705225.0,jeraisy computers and communications services,Cybersecurity Operations Coordinator,Abdulrahman Fakieh School For Girls,IT Specialist,umm al-qura university,Computer Science,Nanodegree، Data Analyst,Java,JavaScript,Python,HTML,CSS,System Analysis and Design,,Computer Science,Unkown
3469,605550326.0,king faisal specialist hospital and research centre (gen. org.),Data Warehouse Analyst,Dr. Sulaiman AL Habib Medical Group,Business Intelligence Analyst,princess nourah bint abdulrahman university,Bachelor's degree، Computer Science,,SQL,Python,Tableau,Microsoft SQL Server,HTML,CSS,,Computer Science,Unkown
3470,685406881.0,saudi payments,BI Analyst,GAZT- General Authority of Zakat & Tax,Data Analyst,king saud university,Bachelor's degree، Information Systems,,SQL,Python (Programming Language),Data Analysis,Data Visualization,Data Modeling,Data Science,,Information Systems,Unkown
3471,153704851.0,تطوير تقنيات التعليم | tatweer educational technologies,Senior Engineer - data analyst,solutions by stc,Senior Database Administrator,كليات الشرق العربي,Master of Business Administration - MBA,Bachelor’s Degree، Computer Science,Microsoft SQL Server,Project Management,Microsoft Office,SharePoint,DBA,Windows,,Information Systems,Soft skills
3472,762820442.0,drc | دي آر سي,Business Analyst,DRC | دي آر سي,Data Analyst,,,,Alteryx,Microsoft Power BI,Tableau,Data Analysis,Data Visualization,Analytical Skills,,Unkown,Unkown
3473,456679592.0,site سايت,"Senior Engineer, Data Science & Analytics",National Housing Company (NHC),Data Analyst,imam muhammad bin saud islamic university,Bachelor's degree، Computer Science,,Data Analysis,Data Visualization,Business Intelligence (BI),Information Technology,Data Mining,Analytical Skills,,Computer Science,Unkown
3474,129405432.0,ministry of education,IT Supervisor,Ministry of Education,Teacher,al-imam muhammad ibn saud islamic university,Master's degree، Computer Science,Bachelor، Computer Science,JavaScript,MySQL,English,C++,Java,Matlab,,Computer Science,Unkown
3475,852521343.0,dimension data middle east and africa,Cyber Security Analyst,,,al qussaim university,Bachelor's degree، Computer Science,,Security Information and Event Management (SIEM),Cybersecurity,Teamwork,Analytical Skills,Event Management,Information Security,,Computer Science,Unkown
3476,706219775.0,jahez international company,Data Analyst Intern,مجلس الضمان الصحي التعاوني - The Council Of Cooperative Health Insurance,Database Analyst - Intership,king saud university,Bachelor's degree، Computer Science,,java,Python,SQL,data analysis,anaconda,WordPress,,Computer Science,Unkown
3477,396460984.0,innovation lab,Business Intelligence Developer,"TEC Engineering, Inc.",Data Analyst,al-imam muhammad ibn saud islamic university,Bachelor's degree، Information System,,Databases,Microsoft Office,Team Management,Systems Analysis,Web Development,Project Management,Saudi Arabia,Information Systems,Unkown
3478,724697107.0,مدينة الملك عبدالعزيز للعلوم والتقنية - kacst,Senior Data Analyst,مدينة الملك عبدالعزيز للعلوم والتقنية - KACST, operation quality controller at Saudi Patent Office - SPO,king saud university,Bachelor of Science - BS، Operations Research,,statistics,Data Analysis,analytical skills,Business analysis,Report Writing,Research,السعودية,Unkown,Unkown
3479,440115400.0,national center for performance measurement,Data Analytics Consultant,SITE سايت,Senior Data Engineer,the university of texas at austin,Post Graduate Program In Artificial Intelligence And Machine Learning,Master's degree، Computer Software Engineering,Data Visualization,Data Analysis,"Extract, Transform, Load (ETL)",Data Science,Project Management,Software Development,,Software Engineeringe,Unkown
3480,97650602.0,ncc network code company,Data Analyst,Dar Marketeers,Senior Accountant,mansoura university,Bachelor، Commerce,Bachelor of Commerce (B.Com.)، Accounting and Business/Management,Business Planning,Accounting,Forecasting,Financial Reporting,Analysis,Financial Accounting,,Unkown,Unkown
3481,741246064.0,elm,System Analyst,King Fahad Medical City - KFMC,System Analyst,king saud university,Bachelor Degree of Science، Information Systems,,System Analysis,Teamwork,Communication Skills,Data Analysis,Android development,Web development,,Information Systems,Unkown
3482,576527677.0,stc,Data Mining Analyst,Maaden,Internship Trainee,king saud university,Bachelor's degree، Management Information Systems,,English,Project Management,Analytical Skills,Problem Solving,Leadership,,"Riyadh, Saudi Arabia",Management Information Systems,Unkown
3483,396194653.0,sirar by stc,Sr. Quality & Performance Specialist,solutions by stc,Sr. Quality & Performance Specialist,king saud university,Bachelor of Science in Business Administration - BsBA، MIS,Nanodegree، Data Analyst,Data Analysis,Data Visualization,SQL,Data Mining,Performance Management,Statistical Modeling,"Riyadh, Riyadh, Saudi Arabia",Management Information Systems,Unkown
3484,551286038.0,ncgr - national center for government resources sys.,Senior Data Quality specialist,NCGR - National Center for Government Resources Sys.,Data Quality Specialist,princess nourah bint abdulrahman university,BSc in Computer and Information Sciences، Information Systems,,SQL,Programming,Networking,Systems Analysis,Data Analysis,Business Intelligence,,Information Systems,Unkown
3485,502848489.0,confidential,Data Analyst,Aviation Australia,Operations Controller,al-imam muhammad ibn saud islamic university,bachelor، Computer Information systems,,- ability to work within group,- Microsoft Office program,Business Analysis,Project Management,Data Analysis,Aviation,Saudi Arabia,Information Systems,Unkown
3486,288349768.0,general authority for survey and geospatial information,Geographic Information System Specialist,General Authority for Survey and Geospatial Information,Information Technology and Software Analyst,institute of public administration-saudi arabia,Higher Diploma in Cyber Security,Bachelor of Education ، Computer Sciences,Arcpro,Data Science,Python (Programming Language),ITIL,Microsoft SQL Server,Geographic Information Systems (GIS),,Computer Science,Unkown
3487,572768371.0,ماكسيموس الخليج - maximus gulf,Researcher and Statistical Analyst,THIQAH Business Services,Data Analyst,princess nourah bint abdulrahman university,Master's degree، Science in computing (Data analytics),Bachelor's degree، Information Technology (Data management),Agile Project Management,Data Analysis,Databases,Ionic Framework,Node.js,AngularJS,"Al-Riyadh Governorate, Saudi Arabia",Information Technology,Unkown
3488,412564480.0,takamol holding,"Specialist, Data Analysis",stc,Senior Data Mart Analyst - BI & Analytics Technologies Department,princess nourah bint abdulrahman university,Bachelor's degree، Computer Information Systems,,SQL,Teradata SQL,ETL Tools,"Extract, Transform, Load (ETL)",Analysis,Volunteering,,Information Systems,Unkown
3489,499806118.0,king abdullah international medical research center (كيمارك kaimrc),Research Data Management,Ministry of National Guard Health Affairs (MNG-HA),Nurse Intern,king saud university بن عبد العزيز للعلوم الصحية,Bachelor's degree، Registered Nursing/Registered Nurse,,Clinical Research,Big Data Analytics,Data Management,Statistical Data Analysis,Healthcare Management,Healthcare Information Technology (HIT),"Al-Riyadh Governorate, Saudi Arabia",Information Systems,Unkown
3490,786766409.0,monshaatsa,Business Intelligence Analyst,MonshaatSA,Data Analyst,king saud university,Bachelor's degree، Data science and artificial intelligence,,JavaScript,Java,Python,تقنية المعلومات,تطوير الويب,تحليل البيانات,,Unkown,Soft skills
3491,388058542.0,mobily,BI & Reporting Senior Specialist,Tamara,Product Analytics Consultant (Part-time),king saud university,Bachelor of Science in Business Administration (BSBA)، Management Information Systems,,Data Analytics and Visualization,Google Analytics,A/B Testing,Business Intelligence,Analysis,Project Management,,Management Information Systems,Soft skills
3492,356275674.0,tec solution group,System Architect and Data Analyst Manager,Tec Solution Group,Senior System Architect and Data Analyst, safe software,FME Certified Professional 82.3%,"MSc Data Analytics and Operations Mgmt، Data Design, Data Handling and Decision Making,",Database Administration,Data Warehousing,SQL Server Integration Services (SSIS),Data Analysis,Systems Analysis,Data Management,(Ministry of Municipal and Rural Affairs),Information Systems,programming languages
3493,504407890.0,cristal,Maintenance & Reliability Data Analyst,Cristal,HR Administrator,bangalore university,Bachelor of Computer Applications  (BCA)، Computer Programming,,Data Analysis,Microsoft Excel,Data Management,Pivot Tables,Software Development,Reporting & Analysis,"Yanb’u Al-Bahr Governorate, Saudi Arabia",Unkown,programming languages
3494,760675945.0,robociti by popular robotics,Data Analyst,Brainnest,Business Analyst Trainee,king saud university,Bachelor's degree، Engineering,,Presentation Skills,Teamwork,Analytical Skills,Communication,Data Analysis,Research,,Unkown,programming languages
3495,602694145.0,tamkeen technologies,"Senior Analyst, Data Analytics",Ministry of Commerce - Saudi Arabia,Application Support & Data analysis,al-imam muhammad ibn saud islamic university,Bachelor of Technology - BTech، Information Technology,,SQL,Reporting,Data Analytics,قواعد البيانات,قاعدة بيانات أوراكل,العمل الجماعي,,Information Technology,programming languages
3496,316508444.0,tabadul,ERP Senior Specialist,Manwa Trading & Contracting,IT & ERP Manager,future university,Bachelor’s Degree، Information Technology,,Microsoft Office,SAP,SAP ABAP,SAP Implementation,Data Warehousing,Database Administration,,Information Technology,Soft skills
3497,750340070.0,"zakat, tax and customs authority",Data Analyst,Tabadul,Quality Assurance Specialist,princess nourah bint abdulrahman university,Bachelor's degree، Information System,,Quality Assurance,Research,Public Relations,Microsoft Office,Negotiation,Teamwork,,Information Systems,Unkown
3498,832579771.0,riyadh sciences,Math Teacher,Lavender Physiotherapy Center,Data Analyst,harvard university,Professional Certificate، Data Science,Nano Degree، Connect - Programming for Data Science,MS Excel,Data Analysis,Microsoft Power BI,Data Visualization,Analytical skills,Design skills,,Unkown,Unkown
3499,819486205.0,king fahad medical city - kfmc,Full-stack Developer,,,princess nourah bint abdulrahman university,Bachelor's degree، Computer Science,,Problem Solving,Presentations,Communication,Leadership,Computer Science,Training,,Computer Science,programming languages
3500,533537228.0,psu,Data Analyst,ICEAT,Website supervisor,dublin city university,Master in computing، Data Analytics,Bachelor’s Degree، Computer Science,Data Analysis,Python (Programming Language),Microsoft Power BI,Planning,Maintenance,Mathematics,,Computer Science,Unkown
3501,716110421.0,ministry of municipal and rural affairs and housing,Data Analyst,Saudi Digital Academy,Data Science Bootcamp Intern,princess nourah bint abdulrahman university,Bachelor's degree، Information Systems,,Oracle SQL Developer,Microsoft Excel,Data Analysis,Systems Analysis,Database Administration,Software Development Life Cycle (SDLC),,Information Systems,programming languages
3502,468978729.0,confidential,Data Analyst,HSBC,Middle Office Processor,king saud university,Bachelor's degree، History with a minor in Media,,Microsoft Office,Social Media,Microsoft Word,Volunteering,Commentating,Soca,"Riyadh, Riyadh Region, Saudi Arabia",Information Systems,Unkown
3503,632056354.0,saudi central bank – sama,Data Analyst,Al Rajhi Takaful,Accounts Payable Specialist,university of kentucky,Master's degree، MS in Finance,Bachelor's degree، Accounting,Finance,Financial Reporting,Financial Analysis,Financial Accounting,Account Reconciliation,Microsoft Excel,,Unkown,Unkown
3504,519168547.0,confidential,Data Analyst,"National Information Center, Ministry of Interior, Saudi Arabia",Trainee,al-imam muhammad ibn saud islamic university,Bachelor's degree، Information studies,,QlikView,Data Analysis,Report Writing,Data Visualization,Project Coordination,Tableau,"Riyadh, Saudi Arabia",Unkown,Unkown
3505,722611767.0,general assembly,Data Analyst and python Immersive Program | Participant,Department of Education Traning and Scholarship,Internship Trainee,international technical female college,High School Diploma، Small Business Administration/Management,,Effective communication,Leadership,Team Motivation,Teamwork,Time Management,Advanced knowledge,,Information Systems,Unkown
3506,659470560.0,khulais hospital,Medical Translator,,,university of jeddah,,Nanodegree ، Data analysis,Microsoft Office,English,Social Media,Editing,Microsoft Excel,Leadership,,Information Systems,Soft skills
3507,758434835.0,saudi electricity company,Data Analyst,,,princess nourah bint abdulrahman university,Bachelor's degree، Computer Science,,Data Analysis,C#,C++,Mathematics,SQL,Cascading Style Sheets (CSS),,Computer Science,Soft skills
3508,543388545.0,stc,Senior Marketing & Data Analyst,stc,ICT Applications Developer - iOS Developer,prince sultan university,Bachelor’s Degree، Information Systems,Data Science,Python,Data Visualization,Data Analytics,Data Analysis,Web Design,Typography,"Riyadh, Riyadh Region, Saudi Arabia",Information Systems,Unkown
3509,621648446.0,arab national bank,Senior Business Analyst,ITC Infotech,Lead Consultant,manipal institute of technology,Bachelor of Engineering - BE، Electrical and Electronics Engineering,,Microsoft Power BI,Microsoft Azure,Machine Learning,Data Visualization,Data Warehousing,Business Intelligence (BI),"Bengaluru, Karnataka, India",Unkown,Unkown
3510,488785519.0,thiqah business services,Data Analyst,Al-Imam Muhammad Ibn Saud Islamic University,Cooperative Training,leeds beckett university,Bachelor of Science - BS، Computing,,Computer Science,Oracle Database,Cisco CCNA,Data Warehousing,Planning,SQL,"Riyadh, Riyadh Region, Saudi Arabia",Unkown,Unkown
3511,787655114.0,salla e-commerce platform,Business market analysis,,,king abdulaziz university,Bachelor's degree، Information System,,,,,,,,,Information Systems,Unkown
3512,390735152.0,general assembly,Data Analyst Participant,Princess Nourah Bint Abdulrahman University,assistant in Business Administration department,princess nourah bint abdulrahman university,Bachelor's degree، Business Administration,,Business Analysis,Python (Programming Language),Microsoft Office,Research,Human Resources (HR),Data Analysis,"Riyadh, Saudi Arabia",Information Systems,Unkown
3513,89289337.0,contact centers company,Senior Technical Support Specialist,FBS,network engineer,sudan university of science and technology,Master's Degree، Telecommunications Engineering,Bachelor's Degree، Electrical and Electronics Engineering,Customer Satisfaction,Network Security,Operations Management,Analytical Skills,VMware Infrastructure,Python,,Unkown,programming languages
3514,900814186.0,,,,,king saud university,Bachelor's degree، Operations Research,,Optimization,Statistics,R (Programming Language),Strategy,Data Analysis,Data Visualization,,Unkown,Unkown
3515,476280357.0,aljeel medical,Biomedical Engineer,General Assembly,Data Analyst Participant,imam abdulrahman bin faisal university,Bachelor's degree، Biomedical/Medical Engineering,,,,,,,,,Unkown,programming languages
3516,772911568.0,confidential government,Data Analyst,"Ministry of Foreign Affairs, Saudi Arabia",Administrative,udacity,Nanodegree Program، (Data Analysis),Nanodegree، Marketing,Data Analytics,Python,SQL,تحليل البيانات,التفكير العميق,Microsoft Office,,Information Systems,Unkown
3517,212526544.0,عمل مستقل,Data Analyst,King Saud University,Associate Lecturer,university of khartoum-faculty of mathematical sciences,Master's degree، Statistical sciences,B.Sc، Statistics and Computer Sciences,Management,Project Planning,Integration,Business Development,New Business Development,Project Management,Riyadh,Information Systems,Unkown
3518,33593200.0,arabia insurance cooperative co,Data Analyst & Credit Control,Arabia Insurance Cooperative Co,Data Analyst,"pimsat university, pakistan",Master of Business Administration (MBA),Bachelor of Arts (B.A.),Insurance,Data Analysis,KPI Reports,General Insurance,Claims Management,Tricast,"Riyadh, Saudi Arabia",Information Systems,Unkown
3519,883897142.0,osit,Data Analyst,المتحدون للخدمات  الإكتوارية - Cais,Actuarial Analyst,king saud university,,,Analytical Skills,Microsoft Excel,Data Analysis,Design,Good with R programming for statistical purpose,Took DATACAMP courses on analysing data,,Unkown,Soft skills
3520,727141571.0,stc,Data analyst,وزارة المالية - المملكة العربية السعودية,Assistant Strategy Management Advisor,al-imam muhammad ibn saud islamic university,Bachelor's degree in Business Administration، Management Information Systems,Nanodegree، Business analytics,KPI monitroing professinoal,Strategic plan,Preparing the operational plan,Data analysis,Microsoft Office,C ++ program language,,Management Information Systems,Unkown
3521,299865212.0,zeedimension,Data Analyst,ZeeDimension,Presale Engineer,university of jordan,Master's degree، Computer Science,Bachelor، Computer Engineering,Microsoft Office,Teamwork,Microsoft Excel,HTML,C++,Windows,,Computer Science,Unkown
3522,559854903.0,the saudi national bank - snb,Trade Finance Officer,The Saudi National Bank - SNB,Credit Control Officer,university of the incarnate word,Bachelor's degree، Finance,,Data Analysis,Microsoft Excel,Microsoft Office,Skilled Multi-tasker,Strategic Planning,Social Media,,Unkown,Soft skills
3523,619148359.0,sdaia | سدايا,Data Science trainee,Saudi Digital Academy,Data Science Trainee,coding dojo,Data Science Bootcamp، Data Science,Bachelor's degree ، Information Sciences,Data Analysis,Python (Programming Language),NumPy,Pandas,Matplotlib,Seaborn,,Unkown,Unkown
3524,769745261.0,ministry of national guard health affairs (mng-ha),Human Resources Administrative Assistant II,Ministry of National Guard Health Affairs (MNG-HA),"Human Resources, Manpower Services, Data Entry Clerk",university of jeddah,Master of Science - MS، Enterprise Information Technology,Bachelor of Science - BS، Computer Science,Human Resources (HR),Data Analytics,Adobe Photoshop,Critical Thinking,Analytics,Visual Basic for Applications (VBA),,Information Systems,Unkown
3525,626481181.0,sabb,Senior Technical Consultant,Alawwal Bank,Senior Technical Consultant / Data Analyst,jntuh college of engineering hyderabad,Master of Technology - MTech,Bachelor of Technology - BTech، Electrical and Electronics Engineering,Teradata,BTEQ,TPT,Data Analysis,FastLoad,Multiload,,Unkown,programming languages
3526,807997647.0,national road safety center | nrsc,Database Administrator,NourNet,Trainee,princess nourah bint abdulrahman university,Bachelor's degree of Information Systems، computer science and business,"Nanodegree، Business Administration and Management, General and Computer Science",English,Research,Project Management,Clips,Data Analysis,Data Mining,,Information Systems,Unkown
3528,891406114.0, banque saudi fransi,Rlationship Manager Advance Banking, Banque Saudi Fransi,Account Relationship Manager,university of pennsylvania,specialized، Business Analytics Specialization,Bachelor MIS، Management information systems,علوم الحاسب الآلي,تحليل البيانات,الأعمال المصرفية,تطوير الأعمال التجارية,إدارة المشروعات,Data analyst,,Management Information Systems,Unkown
3529,861758600.0,2p perfect presentation,Data Analyst,,,sikkim university,Bachelor's degree، Information Technology,,Data Analysis,Process Monitoring,Auditing,Reporting & Analysis,Operating Systems,Operational Planning,,Information Technology,Unkown
3530,460133431.0,mobily,Revenue Assurance Senior Professional,Tata Consultancy Services Limited,Data Analyst (BI Developer) - Web Developer,al-imam muhammad ibn saud islamic university,Bachelor's degree، Computer Science,,Project Management,SQL,C,Business Intelligence,Microsoft Office,Business Analysis,,Computer Science,Soft skills
3531,859566950.0,ihc - insurance house company,Data Analyst,Malath Insurance,health claims executive ,"osmania university, hyderabad",Bachelor of Commerce - BCom، Accounts,,Medicine,Insurance,Working with Brokers,Settlement,Insurance Claims,,,Unkown,Unkown
3532,768042680.0,works at modern food company ltd.,Purchase Specialist,Samsung C&T Corporation,Storekeeper,mawlana bhashani science technology university,Bachelor of Business Administration ، BBA,Data analyst ، Business & Economical analysis,Data Analysis,Web Development,purchase expert,Microsoft Office,Procurement,Purchasing Processes,Saudi Arabia,Information Systems,programming languages
3533,621272387.0,diadem,Data Analyst,Food Services Group Company,Administrative Assistance,udacity,Nanodegree، Data Analyst,Nanodegree، Business Analytics,Research skills,Self Learning,Business Analytics,Scientific Writing,Microsoft Word,Microsoft Excel,,Unkown,Unkown
3534,737002044.0,xvisory consulting & digital services,Consultant,M+ata,Data Analyst,al-imam muhammad ibn saud islamic university,Bachelor's degree، Finance and investment GPA 4.14,International Certificate، International Certificate for Wealth Management and Investment,Corporate Finance,Finance,Financial Analysis,Product Development,Microsoft Office,Microsoft Excel,,Unkown,Unkown
3535,608882198.0,saudi electricity company,Data Analyst,Riyad Bank,Data Entry,king faisal university,"Bachelor's degree، Business Administration and Management, General",Diploma، Accounting,Microsoft Office,Data Collection,Data Entry,Data Representation,Data Management,,,Information Systems,Unkown
3536,650473659.0,naqel express,Data Analyst,NAQEL Express,premium key accounts representative,al-imam muhammad ibn saud islamic university,Bachelor's degree، English Language and Literature/Letters,,Teamwork,Team Leadership,Team Management,Problem Solving,Communication,Project Planning,Riyadh,Information Systems,Unkown
3537,586631247.0,ministry of communications and information technology of saudi arabia,Data Analyst,Banque Saudi Fransi,Intern,effat university,"Bachelor of Science - BS، Finance, General",,Teamwork,Financial Analysis,Communication,Finance,Business,Government Administration,,Unkown,programming languages
3538,958693964.0,king khaled eye specialist hospital (kkesh),Data Analyst,Dr. Sulaiman AL Habib Medical Group,Data Analyst,king saud university,Bachelor's degree، Computer Science,,,,,,,,,Computer Science,Unkown
3539,477625445.0,morabaha marina finance company,System Analyst and Information security officer,Horizon Group مجموعة الأفق,Co-op training,princess nourah bint abdulrahman university,"Bachelor's degree، Management Information Systems, General",,Microsoft Office,Microsoft Excel,SQL,تحليل الأعمال التجارية,الإدارة,HTML,,Management Information Systems,Unkown
3540,749148869.0,sharek research association,Data Analyst,Bunyan Association,information technology and computer ,arabic open university,information Technology and Computing,,HP Storage,Brocade Fibre Switches,Pilgrim,Microsoft Intune,Teamwork,Persuasion,,Unkown,Unkown
3541,196810637.0,petrolink.inc,Senior Realtime Data Analyst,King Fahad University Hospital,COOP Intern,jubail university college,Bachelor Degree in Science، Management Information Systems,,,,,,,,"Al-Khobar, Eastern Region, Saudi Arabia",Management Information Systems,programming languages
3542,409729221.0,gazt- general authority of zakat & tax,Risk Data Analyst (Risk & Intelligence Division),SITECH KSA,Administrative Sales,king abdulaziz university,Bachelor's degree، Business/Managerial Economics,,Business Economics,Management,Microsoft Excel,Feasibility Studies,Research,Economics,,Unkown,Unkown
3543,505174368.0,sabb,Data Analyst,Alawwal Bank,Sales support ,princess nourah bint abdulrahman university,Bachelor's degree، Islamic Studies,,Teamwork,Business Development,Banking,Sales,Sales Operations,Group Work,,Unkown,Unkown
3544,505995447.0,عمل مستقل,Data Analyst,Arabco Travel and Tourism,Business Development Specialist,fayoum university,Bachelor's degree، Tourism Management,,Travel Management,Data Analysis,Business Analysis,Sales,Tourism,Business Travel,,Information Systems,Unkown
3545,772112424.0,holool aloula (ncbs national company for business solutions),Junior Data analyst,Contact Center Company,customer experience representative,princess nourah bint abdulrahman university,Bachelor's degree، Computer and Information Systems Security/Information Assurance,,Teamwork,Presentation Skills,Team Motivation,Technical Support,Teaching,,"Riyadh, Saudi Arabia",Information Systems,Unkown
3546,745941015.0,ministry of municipal and rural affairs and housing,Data Analyst,Ministry of Municipal and Rural Affairs,Communications Specialist,king saud university,Bachelor's degree، English Translation,,Microsoft Office,Creative Problem Solving,Teamwork,Leadership,Computer general skills,,"Riyadh, Saudi Arabia",Information Systems,Soft skills
3547,569862732.0,jal international co. ltd.,Data Analyst,Dr. Asem Arab Consulting Center,Trainee,al-imam muhammad ibn saud islamic university,Bachelor، Business Administration,,Microsoft Power BI,Tableau,Microsoft Excel,Research skills,Analytical Skills,Business Analysis,الرياض,Information Systems,Unkown
3548,690304211.0,public sector,Statistics Specialist أخصائي إحصاء,,,the university of western australia,Master of Statistics، Statistics,Bachelor of Science - BS، Mathematics,الأبحاث,Microsoft Office,Microsoft Excel,Microsoft Word,الإدارة,إدارة المشاريع,,Information Systems,programming languages
3549,511247253.0,gazt- general authority of zakat & tax,Lead Data Analyst,Confidential, Data Analyst,king saud university,Bachelor's degree، Information System,English course,HTML,Java,JavaScript,business analysis,Requirements Analysis,Information Technology,الرياض,Information Systems,Unkown
3550,891855963.0,the saudi national bank - snb,Analyst,NCECKSA,Data Analyst,king abdulaziz university,Bachelor of Science - BS، Statistics,,Data Analysis,Microsoft Office,data visualization,Statistical Data Analysis,Microsoft Excel,PowerPoint,,Information Systems,Unkown
3551,341989173.0,zain ksa,Data Analytics Senior Analyst ,Saudi Digital Academy,Data Science BootCamp,fairleigh dickinson university,,Bachelor's degree، Computer Science,Big Data,Analytics,Python,Data Visualization,Data Collection,Machine Learning,"Riyadh, Saudi Arabia",Computer Science,Soft skills
